,Approved_Flag_P1,Approved_Flag_P4,num_std_12mts,num_std,num_std_6mts,pct_PL_enq_L6m_of_ever,pct_PL_enq_L6m_of_L12m,pct_tl_open_L12M,AGE
31611,0,0,4,4,4,0.0,0.0,0.143,44
37610,0,0,0,0,0,0.0,0.0,0.0,30
44370,0,1,0,0,0,0.0,0.0,0.0,47
16851,0,0,0,0,0,0.0,0.0,0.0,29
31183,0,0,0,0,0,0.0,0.0,0.667,22
39780,0,0,0,0,0,1.0,1.0,0.111,25
37539,0,0,0,26,0,0.0,0.0,0.0,35
5550,0,0,0,0,0,0.0,0.0,0.111,25
16068,1,0,0,0,0,1.0,1.0,0.0,30
3341,0,0,10,10,4,0.0,0.0,0.5,32
44901,0,0,14,14,6,0.0,0.0,1.0,24
29586,0,0,0,0,0,0.333,0.333,1.0,32
8903,0,0,0,0,0,0.0,0.0,0.5,23
30789,0,1,0,0,0,1.0,1.0,0.25,33
21531,1,0,0,0,0,0.167,0.167,0.182,55
41813,0,1,0,0,0,1.0,1.0,0.667,27
20987,0,0,0,0,0,0.0,0.0,1.0,36
30278,0,0,0,0,0,0.25,1.0,0.6,54
46751,0,0,0,0,0,0.0,0.0,0.0,30
15637,0,0,0,0,0,0.0,0.0,0.0,43
10670,0,0,0,0,0,0.0,0.0,0.5,34
44006,0,0,0,0,0,1.0,1.0,1.0,29
26755,1,0,24,69,8,0.0,0.0,0.3,50
24443,1,0,0,0,0,0.0,0.0,0.0,29
29728,0,0,0,0,0,0.0,0.0,1.0,23
3690,1,0,0,2,0,0.0,0.0,0.0,39
37215,1,0,10,34,4,0.0,0.0,0.0,53
35495,0,0,20,38,8,0.0,0.0,0.0,40
43333,1,0,7,7,5,0.0,0.0,0.286,29
10032,0,0,0,0,0,0.0,0.0,0.5,48
50514,0,0,0,0,0,0.0,0.0,0.5,41
19205,1,0,11,20,5,0.0,0.0,0.5,26
1686,0,0,0,1,0,1.0,1.0,0.8,33
32929,0,0,15,22,9,0.0,0.0,0.143,30
9220,1,0,10,18,4,0.0,0.0,0.0,34
24391,0,0,0,0,0,0.0,0.0,0.0,30
31512,0,0,0,0,0,0.0,0.0,0.0,60
539,0,0,0,0,0,0.0,0.0,0.571,32
27531,0,0,9,21,3,0.0,0.0,0.0,28
49457,0,1,0,0,0,0.0,0.0,0.0,42
2685,0,0,0,0,0,0.0,0.0,0.0,41
51286,0,0,8,8,4,0.0,0.0,0.0,23
15929,0,0,6,6,4,0.0,0.0,0.0,21
537,0,0,8,46,4,1.0,1.0,0.286,36
48048,0,0,0,0,0,0.0,0.0,0.0,42
12311,0,0,0,0,0,0.0,0.0,1.0,25
44194,1,0,11,25,5,0.0,0.0,0.444,27
29862,0,0,0,0,0,1.0,1.0,1.0,34
1006,0,0,1,1,1,0.0,0.0,1.0,26
26208,0,0,12,22,4,0.0,0.0,0.636,37
43136,0,0,8,21,2,0.0,0.0,0.0,29
25804,0,0,0,0,0,1.0,1.0,0.75,36
4534,0,0,4,6,0,0.0,0.0,0.0,31
36477,0,0,5,19,0,0.0,0.0,0.333,29
30310,0,0,0,0,0,0.0,0.0,0.667,24
15241,0,0,0,0,0,0.0,0.0,0.333,41
38869,0,1,0,0,0,0.0,0.0,1.0,37
41000,0,0,0,18,0,0.0,0.0,0.5,25
25155,0,1,0,0,0,0.0,0.0,0.0,43
37472,0,0,4,24,3,0.0,0.0,0.167,37
15912,0,0,0,0,0,0.5,1.0,0.667,26
49566,0,0,7,26,0,0.0,0.0,0.143,42
37363,0,0,0,0,0,0.0,0.0,0.5,24
11791,0,0,0,0,0,0.0,0.0,1.0,23
5527,0,0,0,0,0,0.0,0.0,0.0,25
45422,0,0,1,1,0,0.0,0.0,0.667,38
38126,1,0,25,67,13,0.0,0.0,0.158,49
5464,0,0,22,39,10,0.0,0.0,0.2,55
24349,0,0,35,99,17,1.0,1.0,0.2,37
33819,0,0,0,0,0,0.0,0.0,0.0,39
7996,0,0,0,0,0,0.0,0.0,0.0,48
41175,0,1,0,0,0,1.0,1.0,0.0,24
51045,0,0,7,13,3,0.0,0.0,0.0,30
5332,0,0,0,0,0,0.0,0.0,1.0,28
46465,0,1,0,0,0,1.0,1.0,0.875,28
12745,0,0,0,0,0,0.0,0.0,0.0,22
30070,1,0,10,26,4,0.0,0.0,0.0,46
36171,0,0,2,6,0,0.0,0.0,0.0,24
8809,0,0,0,0,0,0.0,0.0,0.0,50
24828,0,0,0,0,0,0.0,0.0,1.0,33
20757,0,0,0,0,0,0.0,0.0,1.0,24
51329,0,0,0,0,0,0.0,0.0,0.0,35
15822,0,0,1,1,1,0.0,0.0,0.0,27
47842,0,0,0,0,0,0.0,0.0,0.0,24
9124,0,0,0,18,0,0.0,0.0,0.0,25
12841,0,0,0,0,0,0.0,0.0,1.0,23
15826,0,0,0,0,0,0.0,0.0,1.0,27
36054,0,1,9,12,3,0.167,1.0,0.222,44
18251,0,0,0,0,0,0.0,0.0,0.0,53
7675,0,0,0,0,0,0.0,0.0,1.0,24
15974,0,0,3,3,0,0.0,0.0,0.0,47
14113,0,0,0,0,0,0.0,0.0,0.0,41
38436,0,1,0,0,0,1.0,1.0,1.0,22
40015,0,0,0,0,0,0.0,0.0,0.0,34
45015,0,0,0,0,0,0.0,0.0,0.0,50
44627,0,0,3,3,3,0.0,0.0,0.75,35
45931,0,1,0,0,0,1.0,1.0,0.5,33
28443,0,0,0,0,0,0.5,0.5,0.5,23
9499,1,0,3,27,2,0.0,0.0,0.25,29
19741,0,0,0,0,0,0.0,0.0,1.0,24
32090,1,0,18,38,6,0.0,0.0,0.0,28
2707,0,0,0,0,0,0.4,0.667,0.5,29
31165,0,0,0,0,0,0.0,0.0,0.2,33
48939,0,0,5,17,0,0.0,0.0,0.25,28
40955,0,0,0,1,0,0.0,0.0,0.0,30
32738,0,1,3,3,2,0.0,0.0,0.75,34
45446,0,1,0,0,0,1.0,1.0,0.0,39
44325,0,0,0,0,0,0.0,0.0,1.0,28
27704,0,0,0,0,0,0.0,0.0,0.4,26
1921,0,1,9,25,4,0.8,0.8,0.0,25
50106,0,0,0,0,0,0.0,0.0,0.0,45
43728,0,1,0,0,0,1.0,1.0,1.0,34
16262,0,0,0,0,0,0.0,0.0,0.0,23
2392,0,0,0,0,0,0.0,0.0,0.0,49
13330,0,1,0,5,0,0.0,0.0,0.0,46
48073,0,1,0,0,0,0.0,0.0,0.5,26
14490,0,0,0,0,0,1.0,1.0,0.5,33
44043,0,0,0,0,0,0.0,0.0,1.0,26
3964,0,0,0,0,0,1.0,1.0,0.7,27
2855,0,1,0,0,0,1.0,1.0,0.0,25
6626,0,1,0,0,0,0.0,0.0,0.0,29
12398,0,0,0,5,0,0.0,0.0,0.0,49
10198,0,0,0,0,0,0.0,0.0,0.5,25
15205,1,0,8,8,2,0.0,0.0,0.2,38
13085,0,0,0,0,0,0.0,0.0,0.5,45
22816,0,0,0,0,0,0.0,0.0,0.0,30
10105,0,0,0,2,0,0.0,0.0,0.286,27
15220,0,0,0,0,0,0.0,0.0,0.0,46
1527,0,0,0,0,0,0.75,1.0,0.5,29
14798,0,0,0,0,0,0.0,0.0,0.333,29
18387,1,0,56,90,23,0.0,0.0,0.211,40
24562,0,0,0,0,0,1.0,1.0,0.5,42
37683,0,0,0,0,0,0.0,0.0,1.0,41
49446,0,0,0,0,0,0.0,0.0,1.0,52
50465,0,0,0,0,0,0.0,0.0,0.4,42
40450,0,0,0,5,0,0.0,0.0,0.111,32
43464,0,0,0,0,0,0.0,0.0,0.6,43
15488,0,0,0,0,0,0.0,0.0,0.0,28
13639,0,1,0,0,0,0.6,0.75,0.739,36
9089,0,0,0,0,0,0.0,0.0,1.0,32
24525,0,0,0,0,0,0.0,0.0,1.0,34
22657,0,0,0,0,0,0.0,0.0,0.0,38
49034,1,0,0,9,0,0.0,0.0,0.0,31
46755,0,1,0,0,0,0.833,0.833,0.5,27
13617,0,0,0,2,0,1.0,1.0,0.222,38
14943,0,0,6,15,4,0.0,0.0,0.5,43
20258,0,0,0,0,0,0.0,0.0,0.25,43
6239,0,0,0,0,0,1.0,1.0,0.0,46
39638,0,0,19,57,7,0.077,1.0,0.19,36
21660,1,0,22,33,11,0.0,0.0,0.333,30
36819,0,0,0,0,0,0.0,0.0,0.8,36
23353,0,0,0,0,0,0.0,0.0,0.0,29
10601,0,0,4,27,2,0.4,1.0,0.333,50
2764,0,0,0,0,0,0.0,0.0,0.333,42
19383,0,0,0,0,0,0.0,0.0,0.0,30
43844,0,0,0,0,0,0.0,0.0,0.0,32
11448,0,0,0,6,0,0.0,0.0,0.0,47
31515,0,0,0,3,0,0.0,0.0,0.25,31
7574,0,0,8,19,4,0.0,0.0,0.5,44
24296,0,0,0,0,0,0.0,0.0,1.0,37
50075,1,0,0,16,0,0.0,0.0,0.0,43
7742,0,1,0,0,0,0.5,0.5,0.0,28
50580,0,0,0,0,0,0.0,0.0,1.0,27
47253,0,0,0,0,0,0.0,0.0,1.0,25
12885,0,0,0,0,0,0.0,0.0,1.0,35
48332,0,0,10,10,5,0.0,0.0,1.0,21
33732,0,0,0,2,0,0.0,0.0,0.25,48
7993,0,1,0,0,0,0.0,0.0,0.0,33
49111,0,0,0,0,0,0.6,0.6,1.0,23
44494,0,0,0,0,0,0.0,0.0,0.0,36
42312,1,0,0,0,0,0.0,0.0,0.0,27
15342,0,0,0,0,0,0.0,0.0,0.692,28
35567,0,0,0,0,0,0.0,0.0,0.0,40
46499,0,0,10,27,4,0.0,0.0,0.0,27
36995,0,0,0,0,0,0.0,0.0,0.0,38
17120,0,1,0,0,0,1.0,1.0,1.0,22
33791,0,0,0,0,0,0.0,0.0,0.667,26
31861,1,0,0,0,0,0.0,0.0,0.0,27
33125,0,0,0,0,0,0.0,0.0,0.167,26
42016,0,0,11,21,5,0.0,0.0,0.0,37
44022,0,0,0,0,0,0.0,0.0,1.0,28
38387,0,0,0,0,0,0.0,0.0,0.0,35
10124,0,0,2,2,2,0.2,0.2,0.696,31
10186,0,0,0,0,0,1.0,1.0,0.0,40
50073,0,1,0,0,0,0.4,0.4,1.0,30
30055,0,0,0,0,0,0.0,0.0,1.0,27
48055,0,0,1,22,0,0.0,0.0,0.286,31
17225,0,0,11,11,5,0.0,0.0,1.0,29
14627,0,0,0,0,0,0.0,0.0,0.0,28
28839,0,0,0,0,0,0.0,0.0,0.0,42
6504,0,0,0,0,0,0.0,0.0,0.0,51
36958,0,0,0,0,0,0.0,0.0,0.0,43
25480,1,0,23,109,5,0.0,0.0,0.0,46
20302,0,0,0,0,0,0.0,0.0,0.0,46
13332,0,0,0,0,0,0.462,0.667,0.733,30
38690,0,0,0,0,0,0.0,0.0,0.0,24
29614,1,0,0,8,0,0.8,0.8,0.364,44
4220,0,0,0,0,0,0.0,0.0,1.0,29
2545,0,0,8,8,5,0.0,0.0,0.333,31
1482,0,0,0,23,0,1.0,1.0,0.667,33
20240,0,0,0,0,0,0.0,0.0,1.0,24
40504,0,0,0,0,0,0.333,1.0,0.375,33
24411,0,0,0,0,0,0.0,0.0,0.5,31
22775,0,0,0,0,0,0.0,0.0,0.0,30
43674,0,0,7,7,5,0.0,0.0,0.0,32
11922,0,0,0,0,0,0.0,0.0,0.0,42
28194,0,0,0,0,0,0.0,0.0,0.018,30
30732,0,0,0,0,0,0.0,0.0,0.0,30
25813,0,0,0,0,0,0.0,0.0,0.0,25
2950,1,0,31,55,11,0.0,0.0,0.364,44
7510,0,0,0,0,0,0.0,0.0,1.0,48
49333,1,0,0,0,0,0.0,0.0,0.333,61
38348,0,0,0,0,0,0.0,0.0,0.0,34
43290,0,0,0,0,0,0.0,0.0,0.0,28
16155,0,0,0,0,0,0.333,1.0,0.0,27
19367,0,0,0,0,0,0.0,0.0,0.0,45
32621,0,0,0,0,0,0.0,0.0,0.4,36
45323,1,0,0,0,0,0.0,0.0,0.5,41
28889,0,0,6,15,5,0.0,0.0,0.75,38
19936,0,0,10,25,4,1.0,1.0,0.0,40
31539,0,0,0,0,0,0.0,0.0,0.0,32
26106,0,0,3,14,3,0.0,0.0,0.5,23
23442,0,0,0,0,0,0.0,0.0,0.0,35
31151,0,0,0,0,0,0.083,1.0,0.2,42
3014,1,0,47,160,20,0.0,0.0,0.04,49
8634,0,0,17,35,10,0.0,0.0,0.4,57
30050,0,1,0,0,0,0.4,0.5,0.562,30
34786,0,0,6,52,0,0.0,0.0,0.2,40
17146,0,0,0,0,0,0.0,0.0,0.0,32
34139,0,0,0,0,0,0.667,0.667,0.417,24
24093,0,0,9,9,4,0.0,0.0,0.143,27
31002,0,0,0,0,0,0.0,0.0,1.0,33
13241,0,0,0,0,0,0.0,0.0,0.25,38
1280,0,0,0,0,0,0.0,0.0,0.0,21
28445,0,1,0,0,0,0.0,0.0,1.0,43
46398,1,0,0,0,0,0.0,0.0,0.0,54
3819,0,0,12,15,4,0.5,0.667,0.591,28
16807,0,1,2,2,2,1.0,1.0,1.0,23
26046,0,0,10,32,4,0.0,0.0,0.0,24
44228,1,0,0,0,0,0.0,0.0,0.571,43
18488,0,0,0,3,0,0.0,0.0,0.125,43
2292,0,0,5,5,4,0.0,0.0,0.4,31
41342,0,0,0,0,0,1.0,1.0,1.0,27
16502,0,0,0,0,0,1.0,1.0,0.5,23
32817,0,0,0,0,0,0.143,1.0,0.25,58
2973,0,0,4,22,0,0.0,0.0,0.667,27
15265,0,0,0,0,0,0.0,0.0,0.5,24
46669,0,0,0,0,0,0.0,0.0,1.0,44
13070,0,0,0,0,0,0.0,0.0,1.0,32
45852,1,0,8,24,4,0.0,0.0,0.0,59
50892,0,0,0,0,0,0.0,0.0,0.0,32
28595,0,0,0,1,0,0.0,0.0,0.0,26
34791,0,0,0,0,0,0.0,0.0,0.0,32
6045,0,0,0,0,0,0.0,0.0,0.0,24
23026,0,1,0,0,0,1.0,1.0,0.75,48
24375,0,0,0,0,0,0.0,0.0,0.125,36
17668,0,0,0,0,0,0.0,0.0,0.0,25
12079,0,0,0,4,0,0.0,0.0,0.0,26
35404,0,1,0,0,0,1.0,1.0,1.0,34
41349,0,0,0,0,0,0.0,0.0,0.5,26
27391,0,0,0,0,0,1.0,1.0,0.0,49
49083,0,0,0,0,0,0.0,0.0,0.0,47
38567,0,0,0,0,0,0.0,0.0,0.0,32
40112,0,0,0,0,0,0.0,0.0,0.5,52
9363,0,0,0,0,0,0.0,0.0,0.0,24
21080,0,0,4,4,4,0.0,0.0,1.0,33
46342,1,0,32,44,15,1.0,1.0,0.7,35
11469,0,1,1,1,1,1.0,1.0,1.0,24
40383,0,0,0,0,0,0.0,0.0,1.0,22
34032,1,0,42,125,18,1.0,1.0,0.15,43
1838,0,1,0,0,0,1.0,1.0,0.0,24
17902,0,1,0,0,0,1.0,1.0,1.0,30
2341,0,0,3,3,3,0.0,0.0,1.0,22
15865,0,0,0,0,0,0.0,0.0,0.833,36
8184,1,0,0,0,0,0.333,1.0,0.0,55
9350,0,0,0,0,0,0.0,0.0,0.0,36
34156,0,0,0,0,0,0.0,0.0,0.0,33
47796,0,0,0,35,0,0.0,0.0,0.0,37
8873,0,0,0,0,0,0.0,0.0,0.5,28
35811,0,0,0,0,0,0.0,0.0,0.304,30
49209,0,0,0,0,0,1.0,1.0,1.0,21
3313,0,0,5,11,3,0.667,0.667,0.571,36
19348,0,0,0,0,0,0.0,0.0,1.0,27
28565,0,0,0,0,0,0.0,0.0,0.0,23
49389,0,0,0,0,0,0.0,0.0,0.333,30
46865,1,0,13,13,10,0.0,0.0,0.167,40
42177,0,0,0,0,0,0.0,0.0,0.0,31
15490,0,0,9,19,3,0.0,0.0,0.0,49
48334,0,0,0,0,0,0.0,0.0,0.0,28
28364,0,0,0,0,0,0.0,0.0,0.333,38
3427,0,0,0,0,0,0.0,0.0,0.0,24
39651,0,0,0,0,0,0.0,0.0,1.0,49
36117,0,0,0,0,0,0.0,0.0,0.5,32
7395,0,0,0,0,0,1.0,1.0,1.0,33
33484,0,0,0,0,0,0.0,0.0,0.0,26
30596,0,0,0,0,0,1.0,1.0,0.125,28
40344,0,0,0,0,0,0.6,0.6,1.0,21
29563,0,0,0,0,0,1.0,1.0,1.0,27
44313,0,0,20,45,8,0.0,0.0,0.0,32
32417,0,0,0,0,0,0.0,0.0,1.0,22
31233,1,0,0,0,0,0.0,0.0,0.0,41
43600,0,0,0,0,0,0.4,0.4,1.0,40
35047,0,0,0,0,0,0.0,0.0,0.0,46
12093,0,0,0,0,0,0.0,0.0,0.5,27
21100,0,0,0,0,0,0.0,0.0,0.0,37
13940,0,0,0,0,0,0.0,0.0,0.75,28
45807,0,0,0,0,0,0.0,0.0,0.0,34
33707,1,0,0,7,0,0.0,0.0,0.667,58
48717,0,0,0,0,0,0.0,0.0,0.692,26
45909,0,0,0,0,0,0.0,0.0,1.0,40
37072,0,1,0,0,0,0.667,0.667,1.0,26
11430,0,0,0,0,0,0.0,0.0,0.0,35
4498,0,0,0,10,0,0.0,0.0,0.0,28
49069,0,0,0,0,0,0.25,1.0,0.071,40
6494,0,0,0,0,0,0.0,0.0,0.0,28
3234,0,0,0,0,0,1.0,1.0,0.25,25
22141,0,0,0,0,0,0.0,0.0,1.0,29
41155,0,0,0,0,0,0.0,0.0,0.0,25
34939,0,0,3,3,0,0.0,0.0,0.333,32
47875,0,1,0,0,0,1.0,1.0,0.5,25
26186,0,0,6,6,4,0.0,0.0,1.0,26
35679,1,0,8,15,2,0.0,0.0,0.0,31
20580,1,0,18,19,11,0.0,0.0,0.133,40
45623,0,0,0,7,0,0.0,0.0,0.167,28
14349,0,0,10,26,4,0.0,0.0,0.0,46
15519,0,0,0,0,0,0.0,0.0,0.0,21
4774,0,0,0,0,0,0.0,0.0,0.286,30
36388,0,0,2,2,0,0.0,0.0,1.0,30
3874,0,0,0,0,0,0.0,0.0,0.0,26
18699,0,0,0,35,0,0.0,0.0,0.0,23
25847,0,0,5,5,5,0.0,0.0,0.0,36
33705,0,0,0,0,0,0.0,0.0,0.5,25
6285,0,0,10,12,4,0.0,0.0,0.0,39
36449,0,0,0,0,0,0.0,0.0,0.0,35
8509,1,0,59,136,19,0.0,0.0,0.235,46
12684,0,0,0,0,0,0.0,0.0,0.0,29
34616,0,0,0,0,0,0.0,0.0,1.0,42
7570,0,0,8,8,8,0.0,0.0,1.0,35
43262,1,0,9,34,3,0.0,0.0,0.0,40
34091,0,1,0,0,0,1.0,1.0,1.0,40
36646,0,0,0,0,0,0.0,0.0,0.0,44
10455,0,0,0,0,0,0.0,0.0,0.0,31
7889,0,0,0,0,0,0.0,0.0,1.0,32
43686,0,0,7,7,5,0.0,0.0,1.0,26
6419,1,0,19,30,3,0.0,0.0,0.444,34
32570,1,0,55,132,26,0.0,0.0,0.104,38
19884,0,0,21,88,9,0.0,0.0,0.067,38
38593,0,0,10,34,4,0.0,0.0,0.0,40
42527,0,0,0,0,0,0.0,0.0,0.0,21
8422,0,1,0,0,0,1.0,1.0,0.333,27
27198,0,0,0,0,0,0.0,0.0,0.5,31
24280,0,0,2,12,0,0.0,0.0,0.0,41
47256,0,0,0,6,0,0.0,0.0,0.0,28
5337,0,0,0,0,0,0.0,0.0,0.0,46
23479,0,1,0,0,0,1.0,1.0,1.0,24
48353,0,0,12,25,0,0.0,0.0,0.375,32
1805,1,0,10,54,3,0.0,0.0,0.111,38
9177,0,0,0,0,0,0.0,0.0,1.0,36
47896,0,0,0,0,0,0.0,0.0,1.0,36
49260,0,1,0,0,0,0.0,0.0,0.0,43
6249,0,0,4,7,2,0.0,0.0,0.0,35
33975,0,0,0,0,0,0.5,0.5,0.0,38
8591,0,0,0,0,0,0.0,0.0,0.0,36
12133,0,1,0,0,0,1.0,1.0,0.0,26
36311,1,0,19,65,7,0.0,0.0,0.0,37
11234,0,0,0,20,0,0.0,0.0,0.0,47
36306,0,0,0,24,0,0.0,0.0,0.0,34
25913,0,0,11,21,5,0.0,0.0,0.0,51
24958,0,0,0,0,0,0.0,0.0,1.0,44
12519,0,0,0,0,0,0.0,0.0,1.0,23
46722,0,0,0,0,0,0.0,0.0,0.0,40
15877,0,0,0,0,0,0.0,0.0,0.0,32
24962,0,0,0,0,0,0.0,0.0,0.0,46
43275,0,0,0,0,0,0.0,0.0,0.0,39
30468,0,0,0,0,0,0.0,0.0,0.0,29
2127,0,0,0,11,0,0.0,0.0,0.0,32
20636,0,0,0,0,0,1.0,1.0,0.0,42
20398,0,0,0,0,0,0.0,0.0,0.0,58
8051,0,0,0,3,0,0.0,0.0,0.0,28
26494,0,0,0,0,0,1.0,1.0,1.0,21
2572,0,0,0,0,0,0.0,0.0,0.5,25
7934,0,0,0,0,0,0.0,0.0,0.2,35
18244,0,0,0,21,0,1.0,1.0,0.5,29
42755,0,0,0,0,0,0.0,0.0,1.0,24
8151,0,0,0,0,0,0.0,0.0,1.0,24
18436,0,0,0,0,0,0.0,0.0,1.0,26
14844,0,0,0,0,0,0.0,0.0,0.5,37
41812,0,0,0,0,0,0.0,0.0,1.0,21
40497,0,0,15,51,8,0.0,0.0,0.6,39
29343,0,0,0,0,0,0.0,0.0,0.667,24
45872,0,0,0,0,0,0.0,0.0,0.0,26
8146,0,0,0,0,0,0.25,0.667,0.222,36
27984,0,0,22,70,10,0.0,0.0,0.0,44
5168,0,1,0,0,0,1.0,1.0,0.0,25
7178,0,0,0,0,0,0.0,0.0,0.0,26
4184,0,0,0,0,0,0.0,0.0,1.0,23
20134,1,0,20,43,10,0.0,0.0,0.667,28
27224,0,0,0,0,0,0.0,0.0,0.0,30
21228,0,0,3,13,2,0.0,0.0,0.667,27
12493,0,0,1,1,1,0.0,0.0,0.5,34
10721,0,0,0,0,0,0.0,0.0,1.0,21
35741,0,0,0,0,0,0.0,0.0,0.0,26
20346,0,0,0,0,0,0.0,0.0,0.5,33
42949,0,0,0,0,0,0.0,0.0,0.1,35
25013,0,0,0,0,0,1.0,1.0,0.857,28
50019,0,0,0,0,0,0.0,0.0,1.0,32
24191,0,0,0,10,0,0.0,0.0,0.0,53
22028,0,0,0,0,0,0.0,0.0,0.0,39
24471,0,0,0,0,0,0.0,0.0,1.0,26
18860,0,0,0,0,0,0.0,0.0,0.0,55
28689,0,1,0,0,0,0.2,1.0,0.0,31
31664,0,0,0,0,0,0.0,0.0,0.0,21
9252,0,0,5,5,4,0.0,0.0,0.0,39
48436,0,1,0,0,0,1.0,1.0,0.0,21
42275,0,0,14,26,8,1.0,1.0,0.182,45
24576,0,0,0,0,0,0.0,0.0,0.0,41
11935,0,0,3,3,3,0.0,0.0,1.0,31
33748,0,0,0,0,0,0.0,0.0,0.0,28
38161,0,0,0,0,0,0.0,0.0,0.0,30
40933,0,0,0,0,0,0.0,0.0,0.0,35
8432,0,0,0,0,0,0.0,0.0,0.0,29
37959,0,1,0,0,0,1.0,1.0,1.0,36
355,0,0,8,13,2,0.0,0.0,0.0,28
14106,0,1,0,0,0,0.25,1.0,0.4,53
43073,0,0,0,0,0,0.0,0.0,0.5,25
33720,0,0,0,0,0,0.0,0.0,0.0,24
44364,1,0,0,0,0,0.0,0.0,0.0,49
21893,0,0,1,1,1,1.0,1.0,0.833,24
48709,0,0,11,14,5,1.0,1.0,0.0,44
39506,0,0,8,8,8,0.0,0.0,0.2,26
48464,0,0,0,0,0,0.0,0.0,0.0,51
28576,0,0,17,98,15,0.111,1.0,0.148,48
7011,0,0,3,3,2,0.0,0.0,0.5,34
42762,1,0,0,14,0,0.0,0.0,0.167,44
22181,1,0,0,0,0,0.0,0.0,0.0,38
48384,0,0,0,0,0,0.5,0.5,1.0,24
50890,0,0,0,0,0,0.0,0.0,1.0,35
8395,0,0,0,0,0,0.0,0.0,0.0,41
10356,0,0,0,0,0,0.0,0.0,0.0,26
20940,0,0,0,0,0,0.0,0.0,1.0,36
49624,0,1,0,0,0,0.0,0.0,0.0,47
8979,0,1,0,0,0,1.0,1.0,1.0,25
48660,0,0,0,0,0,1.0,1.0,0.167,32
41165,0,1,0,0,0,1.0,1.0,0.5,30
17442,0,1,0,0,0,0.0,0.0,0.0,57
10836,0,0,0,0,0,0.0,0.0,0.667,24
33264,0,1,0,0,0,1.0,1.0,0.0,24
38173,0,0,0,0,0,0.0,0.0,0.0,34
9090,0,0,0,0,0,0.0,0.0,0.0,24
49214,0,0,0,0,0,1.0,1.0,0.5,42
28425,0,0,0,0,0,0.0,0.0,1.0,29
50086,0,1,1,1,1,0.867,0.867,0.5,24
34170,0,1,0,0,0,0.0,0.0,0.0,29
7898,1,0,12,40,6,0.0,0.0,0.25,30
45548,0,0,0,0,0,0.0,0.0,0.0,31
45261,0,0,2,2,2,0.0,0.0,0.75,50
6126,0,0,4,5,4,0.0,0.0,0.111,34
8459,0,0,0,0,0,0.0,0.0,0.0,30
43100,1,0,0,0,0,0.0,0.0,0.0,29
45245,0,1,0,0,0,0.6,0.75,1.0,34
43478,0,0,6,15,0,1.0,1.0,0.5,31
49072,0,0,0,0,0,1.0,1.0,0.5,30
14445,0,0,3,18,0,0.0,0.0,0.5,24
26466,0,0,0,0,0,0.0,0.0,0.2,26
25986,0,0,0,0,0,0.333,1.0,0.1,49
21897,0,0,0,14,0,0.5,1.0,0.308,30
12013,0,0,0,0,0,0.0,0.0,0.0,29
5786,1,0,11,36,4,0.0,0.0,0.25,41
16642,0,0,0,0,0,0.0,0.0,0.5,31
35239,0,0,0,0,0,0.0,0.0,0.0,47
30376,1,0,0,0,0,0.0,0.0,0.0,31
18899,0,0,0,0,0,0.0,0.0,1.0,27
7204,0,0,0,0,0,0.0,0.0,0.5,45
24528,0,0,0,0,0,0.0,0.0,0.167,47
35438,1,0,11,33,4,0.0,0.0,0.333,29
30896,0,0,0,0,0,0.0,0.0,0.0,40
32520,0,1,0,0,0,1.0,1.0,0.0,27
19916,1,0,0,0,0,0.0,0.0,0.0,56
32859,0,0,0,0,0,0.0,0.0,0.0,38
21244,1,0,0,0,0,0.0,0.0,0.0,37
32965,0,0,0,6,0,1.0,1.0,0.75,31
37073,0,0,0,0,0,0.0,0.0,0.0,51
20023,0,0,0,0,0,0.0,0.0,0.0,39
14236,1,0,22,48,10,0.0,0.0,0.167,38
6909,0,0,11,14,5,0.0,0.0,0.0,27
17265,0,1,0,0,0,0.0,0.0,0.0,42
42426,0,0,6,17,3,0.0,0.0,0.143,24
31378,0,1,0,36,0,1.0,1.0,0.25,32
49120,0,0,0,6,0,0.0,0.0,0.0,48
39956,0,0,4,28,0,1.0,1.0,0.5,32
41999,0,0,0,0,0,0.0,0.0,0.5,50
9154,0,0,10,11,4,0.0,0.0,0.0,24
7979,0,0,0,16,0,0.0,0.0,0.5,37
10925,0,0,0,14,0,0.0,0.0,0.0,39
44854,0,0,10,23,4,0.0,0.0,0.0,38
31064,0,0,0,0,0,0.0,0.0,0.304,39
22029,0,0,9,32,3,0.0,0.0,0.0,48
38027,1,0,0,0,0,0.0,0.0,0.25,32
38371,0,0,0,0,0,0.0,0.0,1.0,25
7171,0,0,0,0,0,0.0,0.0,0.5,30
575,0,0,0,0,0,0.0,0.0,1.0,25
7348,0,0,6,33,2,0.0,0.0,0.333,34
20573,0,0,0,0,0,0.0,0.0,0.0,26
21479,0,0,0,20,0,0.0,0.0,0.0,30
44654,0,0,9,23,4,0.2,0.5,0.333,41
26059,0,1,0,0,0,0.0,0.0,1.0,23
35615,0,0,0,0,0,0.0,0.0,1.0,31
32469,0,0,0,0,0,0.0,0.0,1.0,27
15895,0,0,0,0,0,0.0,0.0,0.5,21
6906,0,0,7,7,4,0.333,0.5,0.375,33
37324,0,0,0,0,0,0.0,0.0,0.0,25
9707,0,0,0,0,0,0.0,0.0,0.0,21
49897,1,0,0,0,0,0.0,0.0,0.125,51
18900,0,0,0,0,0,0.0,0.0,0.0,22
10088,0,0,0,0,0,0.0,0.0,0.0,35
